Match count: 13. OK   : Compare 1_6 with 15_2. Expected match: false Computed match: false
Match count: 6. OK   : Compare 11_5 with 3_7. Expected match: false Computed match: false
Match count: 11. OK   : Compare 15_4 with 13_4. Expected match: false Computed match: false
Match count: 10. OK   : Compare 1_6 with 15_3. Expected match: false Computed match: false
Match count: 14. OK   : Compare 10_4 with 1_3. Expected match: false Computed match: false
Match count: 12. OK   : Compare 14_4 with 6_4. Expected match: false Computed match: false
Match count: 11. OK   : Compare 6_5 with 14_8. Expected match: false Computed match: false
Match count: 11. OK   : Compare 15_4 with 13_5. Expected match: false Computed match: false
Match count: 12. OK   : Compare 1_6 with 15_4. Expected match: false Computed match: false
Match count: 12. OK   : Compare 10_4 with 1_4. Expected match: false Computed match: false
Match count: 17. OK   : Compare 8_4 with 14_8. Expected match: false Computed match: false
Match count: 18. OK   : Compare 4_3 with 8_8. Expected match: false Computed match: false
Match count: 11. OK   : Compare 11_5 with 3_8. Expected match: false Computed match: false
Match count: 11. OK   : Compare 15_4 with 13_6. Expected match: false Computed match: false
Match count: 20. ERROR: Compare 16_3 with 7_6. Expected match: false Computed match: true
Match count: 16. OK   : Compare 6_5 with 15_1. Expected match: false Computed match: false
Match count: 15. OK   : Compare 1_6 with 15_5. Expected match: false Computed match: false
Match count: 11. OK   : Compare 10_4 with 1_5. Expected match: false Computed match: false
Match count: 9. OK   : Compare 11_5 with 4_1. Expected match: false Computed match: false
Match count: 17. OK   : Compare 3_3 with 7_1. Expected match: false Computed match: false
Match count: 15. OK   : Compare 8_4 with 15_1. Expected match: false Computed match: false
Match count: 12. OK   : Compare 15_4 with 13_7. Expected match: false Computed match: false
Match count: 18. OK   : Compare 5_2 with 12_2. Expected match: false Computed match: false
Match count: 15. OK   : Compare 14_4 with 6_5. Expected match: false Computed match: false
Match count: 10. OK   : Compare 1_6 with 15_6. Expected match: false Computed match: false
Match count: 13. OK   : Compare 6_5 with 15_2. Expected match: false Computed match: false
Match count: 10. OK   : Compare 15_4 with 13_8. Expected match: false Computed match: false
Match count: 13. OK   : Compare 2_5 with 5_1. Expected match: false Computed match: false
Match count: 14. OK   : Compare 10_4 with 1_6. Expected match: false Computed match: false
Match count: 14. OK   : Compare 8_4 with 15_2. Expected match: false Computed match: false
Match count: 7. OK   : Compare 1_6 with 15_7. Expected match: false Computed match: false
Match count: 11. OK   : Compare 6_5 with 15_3. Expected match: false Computed match: false
Match count: 11. OK   : Compare 10_4 with 1_7. Expected match: false Computed match: false
Match count: 20. ERROR: Compare 16_3 with 7_7. Expected match: false Computed match: true
Match count: 14. OK   : Compare 11_5 with 4_2. Expected match: false Computed match: false
Match count: 11. OK   : Compare 15_4 with 14_1. Expected match: false Computed match: false
Match count: 14. OK   : Compare 8_4 with 15_3. Expected match: false Computed match: false
Match count: 12. OK   : Compare 6_5 with 15_4. Expected match: false Computed match: false
Match count: 11. OK   : Compare 10_4 with 1_8. Expected match: false Computed match: false
Match count: 18. OK   : Compare 4_3 with 9_1. Expected match: false Computed match: false
Match count: 8. OK   : Compare 11_5 with 4_3. Expected match: false Computed match: false
Match count: 9. OK   : Compare 15_4 with 14_2. Expected match: false Computed match: false
Match count: 13. OK   : Compare 8_4 with 15_4. Expected match: false Computed match: false
Match count: 10. OK   : Compare 1_6 with 15_8. Expected match: false Computed match: false
Match count: 12. OK   : Compare 6_5 with 15_5. Expected match: false Computed match: false
Match count: 11. OK   : Compare 10_4 with 2_1. Expected match: false Computed match: false
Match count: 13. OK   : Compare 3_3 with 7_2. Expected match: false Computed match: false
Match count: 9. OK   : Compare 15_4 with 14_3. Expected match: false Computed match: false
Match count: 12. OK   : Compare 8_4 with 15_5. Expected match: false Computed match: false
Match count: 15. OK   : Compare 6_5 with 15_6. Expected match: false Computed match: false
Match count: 16. OK   : Compare 14_4 with 6_6. Expected match: false Computed match: false
Match count: 17. OK   : Compare 5_2 with 12_3. Expected match: false Computed match: false
Match count: 15. OK   : Compare 16_3 with 7_8. Expected match: false Computed match: false
Match count: 13. OK   : Compare 3_3 with 7_3. Expected match: false Computed match: false
Match count: 12. OK   : Compare 11_5 with 4_4. Expected match: false Computed match: false
Match count: 13. OK   : Compare 2_5 with 5_2. Expected match: false Computed match: false
Match count: 11. OK   : Compare 1_6 with 16_1. Expected match: false Computed match: false
Match count: 11. OK   : Compare 10_4 with 2_2. Expected match: false Computed match: false
Match count: 14. OK   : Compare 8_4 with 15_6. Expected match: false Computed match: false
Match count: 12. OK   : Compare 6_5 with 15_7. Expected match: false Computed match: false
Match count: 19. OK   : Compare 15_4 with 14_4. Expected match: false Computed match: false
Match count: 10. OK   : Compare 11_5 with 4_5. Expected match: false Computed match: false
Match count: 13. OK   : Compare 10_4 with 2_3. Expected match: false Computed match: false
Match count: 19. OK   : Compare 8_4 with 15_7. Expected match: false Computed match: false
Match count: 14. OK   : Compare 14_4 with 6_7. Expected match: false Computed match: false
Match count: 20. ERROR: Compare 16_3 with 8_1. Expected match: false Computed match: true
Match count: 21. ERROR: Compare 4_3 with 9_2. Expected match: false Computed match: true
Match count: 11. OK   : Compare 15_4 with 14_5. Expected match: false Computed match: false
Match count: 10. OK   : Compare 11_5 with 4_6. Expected match: false Computed match: false
Match count: 14. OK   : Compare 6_5 with 15_8. Expected match: false Computed match: false
Match count: 13. OK   : Compare 1_6 with 16_2. Expected match: false Computed match: false
Match count: 11. OK   : Compare 10_4 with 2_4. Expected match: false Computed match: false
Match count: 22. ERROR: Compare 4_3 with 9_3. Expected match: false Computed match: true
Match count: 13. OK   : Compare 3_3 with 7_4. Expected match: false Computed match: false
Match count: 10. OK   : Compare 15_4 with 14_6. Expected match: false Computed match: false
Match count: 14. OK   : Compare 8_4 with 15_8. Expected match: false Computed match: false
Match count: 13. OK   : Compare 11_5 with 4_7. Expected match: false Computed match: false
Match count: 17. OK   : Compare 16_3 with 8_2. Expected match: false Computed match: false
Match count: 14. OK   : Compare 14_4 with 6_8. Expected match: false Computed match: false
Match count: 12. OK   : Compare 1_6 with 16_3. Expected match: false Computed match: false
Match count: 13. OK   : Compare 10_4 with 2_5. Expected match: false Computed match: false
Match count: 18. OK   : Compare 5_2 with 12_4. Expected match: false Computed match: false
Match count: 20. ERROR: Compare 3_3 with 7_5. Expected match: false Computed match: true
Match count: 9. OK   : Compare 1_6 with 16_4. Expected match: false Computed match: false
Match count: 11. OK   : Compare 6_5 with 16_1. Expected match: false Computed match: false
Match count: 14. OK   : Compare 15_4 with 14_7. Expected match: false Computed match: false
Match count: 20. ERROR: Compare 4_3 with 9_4. Expected match: false Computed match: true
Match count: 13. OK   : Compare 10_4 with 2_6. Expected match: false Computed match: false
Match count: 13. OK   : Compare 16_3 with 8_3. Expected match: false Computed match: false
Match count: 12. OK   : Compare 11_5 with 4_8. Expected match: false Computed match: false
Match count: 13. OK   : Compare 2_5 with 5_3. Expected match: false Computed match: false
Match count: 20. ERROR: Compare 4_3 with 9_5. Expected match: false Computed match: true
Match count: 12. OK   : Compare 8_4 with 16_1. Expected match: false Computed match: false
Match count: 10. OK   : Compare 10_4 with 2_7. Expected match: false Computed match: false
Match count: 17. OK   : Compare 15_4 with 14_8. Expected match: false Computed match: false
Match count: 27. OK   : Compare 15_4 with 15_1. Expected match: true Computed match: true
Match count: 23. OK   : Compare 15_4 with 15_2. Expected match: true Computed match: true
Match count: 25. OK   : Compare 15_4 with 15_3. Expected match: true Computed match: true
Match count: 30. OK   : Compare 15_4 with 15_4. Expected match: true Computed match: true
Match count: 33. OK   : Compare 15_4 with 15_5. Expected match: true Computed match: true
Match count: 11. OK   : Compare 11_5 with 5_1. Expected match: false Computed match: false
Match count: 20. OK   : Compare 15_4 with 15_6. Expected match: true Computed match: true
Match count: 37. OK   : Compare 15_4 with 15_7. Expected match: true Computed match: true
Match count: 20. ERROR: Compare 5_2 with 12_5. Expected match: false Computed match: true
Match count: 33. OK   : Compare 15_4 with 15_8. Expected match: true Computed match: true
Match count: 13. OK   : Compare 16_3 with 8_4. Expected match: false Computed match: false
Match count: 11. OK   : Compare 6_5 with 16_2. Expected match: false Computed match: false
Match count: 11. OK   : Compare 1_6 with 16_5. Expected match: false Computed match: false
Match count: 12. OK   : Compare 10_4 with 2_8. Expected match: false Computed match: false
Match count: 16. OK   : Compare 3_3 with 7_6. Expected match: false Computed match: false
Match count: 18. OK   : Compare 16_3 with 8_5. Expected match: false Computed match: false
Match count: 20. ERROR: Compare 4_3 with 9_6. Expected match: false Computed match: true
Match count: 9. OK   : Compare 11_5 with 5_2. Expected match: false Computed match: false
Match count: 20. ERROR: Compare 16_3 with 8_6. Expected match: false Computed match: true
Match count: 21. ERROR: Compare 4_3 with 9_7. Expected match: false Computed match: true
Match count: 9. OK   : Compare 1_6 with 16_6. Expected match: false Computed match: false
Match count: 12. OK   : Compare 2_5 with 5_4. Expected match: false Computed match: false
Match count: 11. OK   : Compare 6_5 with 16_3. Expected match: false Computed match: false
Match count: 13. OK   : Compare 8_4 with 16_2. Expected match: false Computed match: false
Match count: 11. OK   : Compare 15_4 with 16_1. Expected match: false Computed match: false
Match count: 18. OK   : Compare 10_4 with 3_1. Expected match: false Computed match: false
Match count: 9. OK   : Compare 6_5 with 16_4. Expected match: false Computed match: false
Match count: 14. OK   : Compare 16_3 with 8_7. Expected match: false Computed match: false
Match count: 9. OK   : Compare 1_6 with 16_7. Expected match: false Computed match: false
Match count: 10. OK   : Compare 11_5 with 5_3. Expected match: false Computed match: false
Match count: 13. OK   : Compare 8_4 with 16_3. Expected match: false Computed match: false
Match count: 19. OK   : Compare 5_2 with 12_6. Expected match: false Computed match: false
Match count: 15. OK   : Compare 14_4 with 7_1. Expected match: false Computed match: false
Match count: 10. OK   : Compare 8_4 with 16_4. Expected match: false Computed match: false
Match count: 17. OK   : Compare 10_4 with 3_2. Expected match: false Computed match: false
